,price,condition,district,max_floor,street,num_rooms,area,num_bathrooms,building_type,floor,ceiling_height
1505,93000,0.85,1.0,4,1.0,2,56,1,2,4,3.0
1506,43000,0.85,0.4,9,0.5,3,78,1,4,1,2.8
1507,43000,1.0,0.4,9,0.45,2,68,1,4,7,2.8
1508,340000,0.85,1.0,10,1.0,3,128,2,1,9,2.8
1509,100000,0.85,0.7,10,0.75,4,102,1,1,10,3.0
1510,153000,1.0,1.0,4,0.9,3,143,1,2,4,2.8
1511,50000,0.85,1.0,5,1.0,2,47,1,2,1,2.6
1512,55000,0.7,0.6,12,0.45,3,101,1,4,3,2.8
1513,52000,0.7,0.7,13,0.75,2,56,1,1,13,3.0
1514,40800,1.0,0.4,9,0.45,3,73,1,4,2,2.8
1515,52000,0.85,0.4,9,0.4,4,90,1,4,5,2.8
1516,170000,1.0,1.0,7,1.0,3,80,1,4,6,2.8
1517,55000,0.85,0.6,9,0.52,4,92,1,4,9,2.8
1518,92000,1.0,1.0,7,1.0,1,54,1,1,5,2.8
1519,100000,1.0,1.0,5,0.9,3,82,2,2,3,3.0
1520,47000,1.0,0.7,5,0.7,2,44,1,2,4,2.8
1521,37000,0.85,0.7,5,0.75,1,38,1,2,2,3.2
1522,80000,1.0,1.0,9,0.85,3,80,2,4,3,2.8
1523,60000,0.85,1.0,12,0.75,3,98,1,4,8,2.8
1524,89000,1.0,0.7,9,0.6,3,96,1,4,3,2.8
1525,29000,0.85,0.5,4,0.4,2,56,1,4,1,2.8
1526,78000,1.0,0.5,10,0.4,3,95,1,1,3,2.8
1527,65000,1.0,1.0,9,0.85,2,64,1,1,3,2.8
1528,45000,1.0,0.5,9,0.4,4,85,1,4,9,2.8
1529,43000,1.0,0.4,10,0.45,2,64,1,4,2,2.8
1530,130000,1.0,0.7,9,0.75,4,138,2,1,6,3.0
1531,35000,1.0,0.7,5,0.75,2,35,1,2,5,2.8
1532,73000,1.0,0.7,10,0.7,2,77,1,1,5,2.8
1533,88000,1.0,0.7,14,0.75,3,96,1,4,10,2.8
1534,54000,0.7,1.0,9,0.85,3,76,1,4,2,2.8
1535,55000,1.0,0.4,5,0.3,3,84,1,2,1,3.0
1536,79000,1.0,1.0,5,0.95,3,106,1,1,5,2.8
1537,109000,1.0,1.0,14,0.9,3,105,2,1,5,2.8
1538,88000,1.0,0.7,4,0.75,3,90,1,2,4,3.2
1539,52000,0.85,0.7,5,0.7,3,60,1,2,3,2.8
1540,70000,0.85,0.7,10,0.75,3,87,1,3,8,2.8
1541,58000,1.0,0.4,5,0.45,4,100,1,2,2,2.8
1542,90000,1.0,1.0,6,0.8,3,114,2,2,3,3.0
1543,68000,0.7,1.0,15,0.9,2,68,1,1,8,3.0
1544,135000,1.0,1.0,16,0.9,4,120,1,4,8,3.2
1545,270000,1.0,1.0,16,1.0,4,135,1,1,7,3.2
1546,205000,1.0,1.0,9,1.0,3,105,2,1,7,3.0
1547,58000,1.0,0.6,16,0.45,2,83,1,1,10,2.8
1548,60000,0.85,0.7,5,0.65,2,83,1,2,1,3.0
1549,41000,0.85,0.4,13,0.4,3,97,1,3,8,2.8
1550,110000,1.0,1.0,8,0.9,3,85,1,1,6,3.0
1551,115000,1.0,1.0,14,1.0,2,59,1,1,5,3.0
1552,53000,1.0,0.5,9,0.45,2,50,1,1,9,3.0
1553,87000,0.85,1.0,5,0.9,3,78,1,2,4,2.6
1554,80000,1.0,1.0,4,1.0,1,48,1,2,3,2.8
1555,38000,0.85,0.4,5,0.4,3,62,1,2,5,2.8
1556,230000,1.0,1.0,4,1.0,3,100,2,2,2,3.0
1557,170000,1.0,1.0,7,1.0,3,110,1,1,6,3.0
1558,135000,1.0,1.0,10,0.9,3,113,2,4,9,2.8
1559,75000,0.85,0.7,9,0.75,3,78,1,4,5,2.8
1560,65000,1.0,0.5,14,0.45,3,94,1,4,6,2.8
1561,70000,1.0,0.4,5,0.4,3,67,1,2,4,2.8
1562,37000,1.0,0.4,16,0.4,3,81,1,4,16,2.8
1563,44800,0.7,0.7,9,0.75,2,66,1,4,4,2.8
1564,68000,0.85,0.7,5,0.7,3,79,1,2,3,2.8
1565,110000,1.0,0.7,9,0.75,3,91,1,4,7,2.8
1566,55000,1.0,0.4,9,0.45,2,65,1,4,5,2.8
1567,61500,1.0,0.4,9,0.4,4,90,1,4,5,2.8
1568,90000,1.0,1.0,11,0.9,2,74,2,4,10,2.8
1569,39000,1.0,0.4,9,0.4,3,77,1,4,1,2.8
1570,78000,1.0,0.7,5,0.75,3,78,1,2,5,2.8
1571,103000,1.0,0.7,12,0.75,3,82,2,1,8,3.0
1572,81000,0.7,0.6,14,0.4,3,115,1,3,7,3.0
1573,59000,0.7,0.7,11,0.75,2,68,1,1,4,3.0
1574,200000,1.0,0.7,14,0.7,4,130,3,1,11,3.0
1575,61000,1.0,1.0,5,1.0,2,61,1,2,4,3.0
1576,48000,1.0,0.7,5,0.8,2,57,1,2,5,2.8
1577,70000,1.0,0.7,4,0.7,3,90,1,2,1,2.8
1578,73000,1.0,1.0,4,0.8,2,70,1,2,2,3.0
1579,41000,0.85,0.7,5,0.65,1,38,1,3,2,2.8
1580,60000,1.0,1.0,14,0.9,2,54,1,1,6,3.0
1581,57000,0.85,0.5,9,0.4,4,94,1,4,9,2.8
1582,48000,1.0,0.7,8,0.75,2,44,1,2,7,3.0
1583,35000,1.0,0.7,7,0.7,2,47,1,2,2,2.8
1584,115000,1.0,1.0,3,1.0,3,97,1,2,3,3.0
1585,117000,1.0,1.0,16,1.0,2,60,1,1,10,2.8
1586,60000,1.0,1.0,4,1.0,2,48,1,2,4,3.2
1587,75000,1.0,1.0,8,0.95,2,65,1,1,6,2.8
1588,85000,1.0,0.7,4,0.75,3,70,1,1,2,3.2
1589,110000,1.0,1.0,14,0.9,4,112,2,1,8,3.0
1590,120000,1.0,1.0,5,0.9,3,82,2,2,3,3.0
1591,97000,0.85,1.0,10,0.75,3,93,1,4,10,2.8
1592,45000,1.0,0.4,9,0.4,3,75,1,4,8,2.8
1593,160000,1.0,1.0,5,1.0,4,104,2,2,1,2.6
1594,67000,1.0,0.7,9,0.75,3,74,1,2,3,2.8
1595,57000,1.0,0.4,5,0.5,3,82,1,2,1,2.8
1596,60000,1.0,0.7,9,0.7,4,100,1,4,9,3.0
1597,42800,0.85,0.4,9,0.4,3,73,1,4,4,2.8
1598,150000,1.0,1.0,4,1.0,3,90,1,2,2,3.2
1599,69000,1.0,1.0,4,0.9,3,78,1,2,4,2.8
1600,168000,0.7,1.0,17,1.0,4,147,2,1,12,3.0
1601,57000,1.0,0.6,9,0.45,3,96,1,4,6,2.8
1602,39000,1.0,0.4,12,0.45,2,63,1,4,12,2.8
1603,89000,1.0,0.6,19,0.55,3,68,1,1,15,3.0
1604,73000,0.85,0.7,5,0.75,3,86,1,2,2,3.0
1605,62000,0.7,1.0,22,0.8,2,76,1,1,8,3.0
1606,33000,1.0,0.7,4,0.75,2,37,1,2,1,3.0
1607,65000,1.0,0.7,12,0.75,3,69,1,1,9,2.8
1608,100000,0.85,1.0,5,1.0,3,80,1,2,4,2.8
1609,56000,1.0,0.4,14,0.45,3,83,1,4,6,2.8
1610,45000,1.0,0.4,9,0.45,3,65,1,4,4,2.8
1611,88000,0.85,1.0,5,1.0,3,107,1,2,4,2.6
1612,100000,0.85,1.0,4,0.9,3,95,1,2,3,3.2
1613,120000,1.0,0.7,5,0.75,3,93,1,2,1,3.0
1614,105000,1.0,1.0,5,0.95,2,67,1,2,3,3.2
1615,85000,1.0,1.0,5,1.0,3,68,1,2,1,3.0
1616,102000,1.0,0.7,4,0.75,3,102,1,2,4,3.2
1617,105000,0.85,1.0,6,1.0,1,57,1,2,1,2.8
1618,53000,0.85,1.0,9,1.0,1,55,1,4,4,2.8
1619,94000,1.0,0.7,7,0.75,3,90,1,2,4,3.0
1620,56000,1.0,0.7,5,0.7,2,63,1,2,2,2.8
1621,57000,1.0,0.4,5,0.4,5,108,2,2,2,2.8
1622,46000,0.85,0.5,14,0.4,3,87,1,4,3,2.8
1623,73000,1.0,0.7,13,0.75,3,68,1,1,12,2.8
1624,250000,1.0,1.0,7,0.9,4,148,4,1,5,3.0
1625,31000,0.85,0.4,9,0.3,4,90,1,4,7,2.8
1626,65000,0.85,0.7,16,0.75,3,95,1,4,5,2.8
1627,140000,1.0,0.4,6,0.45,4,134,2,1,3,3.0
1628,120000,0.85,0.7,5,0.7,4,112,1,3,3,2.8
1629,35000,0.85,0.7,16,0.7,2,48,1,4,7,2.8
1630,57000,0.7,0.7,5,0.7,3,82,1,2,1,2.8
1631,43800,0.7,0.7,9,0.75,2,60,1,4,4,2.8
1632,49000,1.0,0.4,9,0.45,2,66,1,4,7,2.8
1633,37000,1.0,0.4,9,0.4,1,60,1,4,7,2.8
1634,120000,1.0,0.7,16,0.7,3,110,2,1,15,3.0
1635,55000,0.85,0.4,14,0.45,3,93,1,4,2,2.8
1636,56000,1.0,0.5,4,0.5,4,121,1,2,2,2.8
1637,140000,1.0,1.0,17,1.0,2,80,2,1,13,3.0
1638,44000,1.0,0.4,11,0.5,2,67,1,1,11,2.8
1639,38000,0.85,0.4,5,0.45,3,64,1,2,5,2.8
1640,80000,0.85,0.7,9,0.65,3,95,3,4,6,3.0
1641,132000,0.85,1.0,9,1.0,2,77,1,1,3,2.8
1642,45000,1.0,0.4,5,0.4,2,60,1,2,5,2.8
1643,140000,1.0,0.7,18,0.7,4,117,1,1,4,3.0
1644,55000,1.0,0.7,5,0.8,2,35,1,2,2,2.8
1645,67000,0.85,0.7,16,0.65,3,100,1,4,9,2.8
1646,110000,1.0,1.0,4,1.0,3,102,1,2,4,3.0
1647,39000,0.85,0.5,13,0.45,3,94,1,3,13,2.8
1648,115000,1.0,1.0,17,1.0,3,116,2,1,16,3.2
1649,62000,0.85,0.7,6,0.75,2,63,1,2,1,2.8
1650,53000,0.85,1.0,9,0.8,2,77,1,1,2,2.8
1651,115000,1.0,1.0,9,0.85,3,80,1,1,8,2.8
1652,70000,1.0,0.4,7,0.4,4,112,1,3,1,3.0
1653,88200,1.0,1.0,14,1.0,2,40,1,1,12,3.0
1654,42000,1.0,0.4,9,0.5,3,78,1,4,1,2.8
1655,58000,1.0,0.7,5,0.65,2,70,1,2,2,3.0
1656,56500,1.0,0.4,4,0.4,2,86,1,2,4,3.2
1657,72000,0.7,1.0,10,1.0,2,72,2,4,6,2.8
1658,74000,1.0,1.0,12,1.0,2,50,1,4,6,2.8
1659,58000,1.0,0.7,5,0.65,2,68,1,2,2,2.8
1660,85000,1.0,1.0,21,0.8,2,65,1,1,10,3.0
1661,63000,1.0,0.5,13,0.45,4,97,1,4,3,2.8
1662,68000,1.0,0.6,9,0.52,3,76,1,4,5,2.8
1663,82000,0.85,1.0,10,0.85,3,84,1,4,10,3.0
1664,53000,1.0,0.7,6,0.7,2,69,1,3,3,2.8
1665,60000,0.85,0.5,5,0.6,3,84,1,2,4,2.8
1666,120000,1.0,1.0,5,1.0,4,120,1,2,4,2.8
1667,330000,1.0,1.0,12,1.0,3,135,3,1,10,3.2
1668,53000,1.0,0.6,9,0.45,4,97,1,4,2,2.8
1669,82000,1.0,1.0,21,0.8,2,65,1,3,10,2.8
1670,72000,1.0,0.5,9,0.5,3,94,1,4,3,3.0
1671,60000,1.0,1.0,9,0.75,2,65,2,4,7,2.8
1672,59000,1.0,0.7,16,0.7,2,50,1,4,4,3.0
1673,42000,0.85,1.0,11,0.9,1,40,1,4,11,2.8
1674,155000,1.0,1.0,11,0.9,3,84,2,3,3,3.0
1675,155000,1.0,1.0,17,1.0,2,80,1,1,13,3.0
1676,125000,1.0,0.7,5,0.7,4,127,1,2,2,2.8
1677,60000,0.85,1.0,4,1.0,3,71,1,2,4,2.8
1678,135000,1.0,1.0,16,0.8,3,100,1,1,7,2.8
1679,50000,1.0,0.7,5,0.65,1,45,1,2,3,2.8
1680,38000,0.85,0.4,9,0.4,3,90,1,4,7,2.8
1681,38000,1.0,0.4,5,0.5,2,40,1,2,4,2.8
1682,85000,0.85,1.0,4,0.9,2,96,1,2,4,2.8
1683,400000,1.0,1.0,9,1.0,3,127,2,1,4,3.0
1684,200000,1.0,1.0,5,1.0,4,120,2,2,3,2.8
1685,75000,1.0,1.0,5,0.9,3,80,1,2,3,3.2
1686,75000,0.7,0.7,19,0.65,4,101,3,1,16,3.0
1687,73000,1.0,0.7,13,0.75,3,68,3,3,12,2.8
1688,75000,0.85,1.0,13,0.85,3,96,1,4,6,2.8
1689,250000,1.0,1.0,10,1.0,3,119,2,1,2,3.0
1690,59000,0.85,1.0,16,0.85,3,90,1,4,9,2.8
1691,75000,0.85,1.0,12,0.85,3,90,1,4,3,2.8
1692,48000,1.0,0.7,12,0.75,2,45,1,4,7,2.8
1693,150000,0.85,1.0,4,1.0,4,148,2,2,4,3.2
1694,85000,0.85,1.0,16,1.0,3,83,1,1,13,2.8
1695,135000,1.0,0.7,12,0.75,3,104,2,1,11,3.0
1696,45000,0.85,0.5,14,0.4,3,83,1,4,11,2.8
1697,62000,1.0,0.7,5,0.75,3,80,1,2,5,2.8
1698,67000,1.0,0.7,10,0.75,3,90,2,1,1,2.8
1699,73000,1.0,1.0,5,0.9,2,40,1,2,2,3.2
1700,105000,1.0,1.0,14,0.9,3,112,2,1,2,3.0
1701,65000,0.7,1.0,5,0.85,3,85,1,2,5,3.2
1702,70000,1.0,0.7,5,0.75,2,74,1,2,4,3.0
1703,135000,1.0,1.0,12,1.0,3,70,1,4,10,2.8
1704,85000,0.85,0.7,5,0.75,3,74,1,2,2,2.8
1705,66500,0.85,0.7,5,0.7,3,117,1,2,1,2.8
1706,122000,1.0,1.0,4,1.0,3,80,1,2,4,2.8
1707,115000,1.0,1.0,10,0.9,3,100,1,1,6,2.8
1708,165000,1.0,1.0,5,1.0,3,71,1,2,3,3.0
1709,59000,1.0,0.7,5,0.77,3,80,1,2,5,2.8
1710,96000,1.0,0.7,20,0.65,3,85,1,1,8,3.0
1711,140000,1.0,1.0,5,1.0,4,96,1,2,2,3.2
1712,37800,0.85,0.4,5,0.45,2,58,1,3,3,2.8
1713,135000,0.7,1.0,10,1.0,3,90,1,1,4,3.0
1714,90000,1.0,1.0,4,0.9,3,101,1,2,4,2.8
1715,97000,1.0,1.0,5,1.0,2,37,1,2,3,3.2
1716,99000,1.0,0.6,15,0.55,2,67,1,1,11,2.8
1717,42000,0.85,0.7,5,0.7,1,49,1,2,5,2.8
1718,62000,1.0,1.0,16,0.9,2,70,1,4,3,2.8
1719,41000,0.85,0.7,5,0.75,1,37,1,2,4,2.8
1720,105000,1.0,1.0,4,1.0,3,80,1,2,4,3.2
1721,95000,1.0,1.0,4,1.0,1,76,1,2,2,2.8
1722,71000,0.85,1.0,5,1.0,2,69,1,2,1,3.2
1723,41000,0.85,0.4,9,0.4,4,92,1,4,8,2.8
1724,90000,1.0,1.0,6,1.0,2,60,1,2,4,3.2
1725,115000,0.7,1.0,4,1.0,4,121,2,1,3,3.0
1726,68000,0.85,0.7,5,0.75,3,70,1,2,3,3.2
1727,88000,0.85,1.0,5,1.0,3,83,1,2,1,2.8
1728,50000,1.0,1.0,4,1.0,2,47,1,2,1,2.6
1729,135000,0.85,1.0,5,0.9,3,96,1,2,4,3.0
1730,42000,0.7,0.7,12,0.75,2,77,1,4,11,2.8
1731,60000,0.85,0.6,9,0.45,4,111,1,4,9,2.8
1732,135000,1.0,1.0,4,0.85,3,86,2,2,4,3.2
1733,65000,1.0,0.4,10,0.55,3,90,1,4,4,2.8
1734,95000,1.0,1.0,14,0.9,3,88,1,3,10,2.8
1735,175000,1.0,1.0,17,1.0,3,105,2,1,13,3.0
1736,43000,0.85,0.6,9,0.45,3,76,1,4,8,2.8
1737,83000,1.0,0.5,14,0.4,3,94,1,1,7,3.0
1738,56000,0.85,0.7,9,0.75,3,80,1,4,6,2.8
1739,88000,1.0,1.0,12,1.0,2,80,2,3,6,2.8
1740,100000,0.85,0.7,18,0.65,3,75,1,3,16,3.0
1741,135000,0.85,1.0,16,0.8,3,100,1,1,7,2.8
1742,67000,0.85,1.0,11,1.0,2,63,1,3,8,2.8
1743,64000,1.0,0.5,14,0.4,2,72,1,1,8,2.8
1744,72000,1.0,1.0,10,1.0,2,57,1,4,4,2.8
1745,62000,0.85,0.7,12,0.7,3,103,1,4,10,2.8
1746,80000,0.85,1.0,5,1.0,3,73,1,2,5,3.0
1747,66000,1.0,0.7,19,0.65,3,61,1,1,4,3.2
1748,77000,1.0,1.0,10,1.0,2,45,1,4,4,2.8
1749,70000,0.85,0.7,5,0.7,3,77,1,2,2,2.8
1750,37000,0.85,0.5,16,0.5,2,64,1,4,2,2.8
1751,79000,1.0,1.0,9,0.8,3,81,1,3,5,2.8
1752,128000,0.7,1.0,7,1.0,3,136,1,1,3,3.2
1753,43000,1.0,0.7,5,0.75,1,38,1,2,5,3.0
1754,95000,0.85,1.0,11,1.0,3,87,1,4,8,2.8
1755,49000,0.85,0.4,9,0.5,3,80,1,4,4,2.8
1756,80000,0.85,0.7,6,0.75,3,94,1,2,2,2.8
1757,50000,1.0,0.7,9,0.8,2,45,1,4,9,2.8
1758,55000,1.0,0.6,9,0.45,4,98,1,4,2,2.8
1759,49000,0.85,0.4,5,0.4,3,78,1,2,3,2.8
1760,38000,0.85,0.4,9,0.35,3,73,1,4,7,2.8
1761,79000,0.85,0.7,5,0.77,3,115,1,2,2,3.2
1762,127500,0.7,1.0,21,1.0,2,91,2,1,12,3.0
1763,60000,0.85,0.7,9,0.77,3,91,1,4,6,2.8
1764,120000,1.0,1.0,5,1.0,2,72,1,2,3,3.2
1765,55000,1.0,1.0,15,0.9,2,55,1,1,14,2.8
1766,38900,0.7,0.5,12,0.45,2,74,1,3,8,2.8
1767,58000,0.85,0.7,12,0.7,3,85,1,4,11,2.8
1768,83000,1.0,0.7,5,0.75,2,58,1,2,4,2.8
1769,62000,1.0,0.4,9,0.4,4,92,1,4,3,2.8
1770,67000,0.85,0.4,16,0.4,3,72,1,4,15,2.8
1771,115000,1.0,1.0,4,0.9,3,110,1,2,4,2.8
1772,60000,1.0,0.5,9,0.45,5,95,2,4,7,2.8
1773,53000,1.0,1.0,14,0.9,2,55,1,1,14,3.0
1774,39000,0.85,0.4,9,0.4,3,76,1,4,2,2.8
1775,40000,1.0,0.4,12,0.45,3,61,1,4,9,2.8
1776,55000,1.0,1.0,14,0.9,2,52,1,1,7,3.0
1777,52000,1.0,1.0,5,1.0,1,38,1,2,5,3.2
1778,31000,0.85,0.5,9,0.45,1,55,1,4,7,2.8
1779,85000,0.85,1.0,4,1.0,3,96,1,2,4,3.2
1780,145000,1.0,1.0,9,1.0,3,89,1,3,5,2.8
1781,80000,0.85,1.0,5,0.85,3,78,1,3,4,2.8
1782,75000,1.0,1.0,11,0.9,1,53,1,4,11,2.8
1783,60000,1.0,0.7,9,0.7,3,104,1,4,1,2.8
1784,110000,0.85,1.0,8,0.85,4,123,2,1,8,3.0
1785,150000,1.0,1.0,6,1.0,3,110,2,2,6,3.2
1786,83000,1.0,0.7,14,0.65,3,80,1,1,13,2.8
1787,85000,1.0,1.0,5,0.85,3,74,1,2,2,3.2
1788,110000,1.0,0.5,14,0.4,3,110,1,1,14,3.0
1789,52000,0.85,1.0,14,0.9,2,53,1,3,5,2.8
1790,80000,0.85,0.4,9,0.5,3,72,1,1,8,2.8
1791,117000,0.85,1.0,9,1.0,3,96,1,4,5,2.8
1792,37000,1.0,0.4,9,0.4,2,64,1,4,5,2.8
1793,52000,1.0,1.0,10,1.0,1,42,1,4,2,2.8
1794,150000,1.0,1.0,14,1.0,2,70,2,1,8,3.2
1795,80000,1.0,0.7,5,0.75,2,54,1,2,2,2.8
1796,60000,1.0,1.0,5,0.85,3,75,1,2,2,2.8
1797,48000,0.7,1.0,4,0.9,1,43,1,2,3,3.2
1798,212000,0.7,1.0,15,1.0,2,106,1,1,3,2.8
1799,200000,1.0,1.0,8,0.9,4,130,2,1,3,2.8
1800,150000,1.0,1.0,9,0.9,3,97,1,4,2,2.8
1801,125000,0.85,1.0,10,0.85,4,130,1,4,3,2.8
1802,70000,0.85,1.0,5,0.75,3,75,1,2,4,2.8
1803,80000,1.0,0.7,5,0.7,3,75,1,2,4,2.8
1804,82000,1.0,0.5,10,0.4,3,92,1,1,4,3.0
1805,100000,1.0,0.7,4,0.8,1,70,1,3,2,3.0
1806,110000,1.0,1.0,14,0.9,3,104,2,2,10,2.8
1807,40000,0.7,0.4,3,0.4,2,92,1,2,2,3.2
1808,107000,1.0,1.0,6,1.0,4,96,2,2,5,3.0
1809,85000,0.85,1.0,5,1.0,2,67,1,2,2,2.8
1810,120000,1.0,0.7,11,0.8,3,110,1,1,4,3.0
1811,135000,0.85,1.0,9,1.0,2,77,1,4,3,2.8
1812,185000,1.0,1.0,23,0.9,2,91,1,1,6,3.0
1813,89999,1.0,0.5,14,0.4,4,122,2,1,3,2.8
1814,42500,1.0,0.7,9,0.65,1,46,1,4,7,2.8
1815,59000,0.85,0.5,9,0.4,4,94,1,3,9,2.8
1816,110000,1.0,1.0,16,0.8,3,107,1,4,10,3.0
1817,39000,0.85,1.0,5,0.9,1,46,1,2,2,2.8
1818,40000,0.85,0.5,4,0.4,2,56,1,2,3,2.8
1819,41000,0.85,1.0,4,1.0,1,38,1,2,1,3.2
1820,84000,1.0,0.7,5,0.65,3,90,1,2,4,2.8
1821,122000,0.85,1.0,5,1.0,3,96,1,2,5,2.8
1822,110000,1.0,1.0,5,1.0,2,45,1,2,2,3.2
1823,60000,0.85,0.7,5,0.75,2,68,1,2,5,2.8
1824,65000,1.0,0.4,9,0.42,3,78,1,3,7,2.8
1825,43000,1.0,1.0,14,0.9,1,37,1,1,5,3.0
1826,130000,0.7,1.0,5,1.0,4,120,1,2,5,3.0
1827,60000,1.0,0.6,14,0.55,1,40,1,3,7,3.0
1828,147000,1.0,1.0,14,0.9,4,125,1,1,11,3.2
1829,75000,0.85,0.4,16,0.45,4,120,1,3,11,3.0
1830,46000,1.0,0.4,5,0.5,1,48,1,3,4,2.8
1831,32000,1.0,0.4,4,0.5,2,44,1,2,2,3.0
1832,69000,0.85,0.4,4,0.4,3,96,1,2,3,2.8
1833,80000,1.0,1.0,14,0.85,3,100,1,4,12,2.8
1834,60000,0.85,1.0,16,0.85,3,90,1,4,9,2.8
1835,60000,1.0,1.0,10,0.85,2,46,1,3,2,2.8
1836,85000,1.0,1.0,16,0.85,3,100,1,4,1,2.8
1837,45000,0.85,0.6,16,0.55,4,97,1,4,4,2.8
1838,200000,1.0,1.0,12,1.0,3,110,2,1,7,3.0
1839,185000,1.0,1.0,4,1.0,3,145,2,2,3,3.0
1840,130000,1.0,0.7,18,0.65,4,105,1,1,10,3.0
1841,135000,0.85,1.0,14,1.0,3,90,1,3,11,2.8
1842,89000,0.85,0.7,16,0.8,3,97,1,1,4,3.0
1843,65000,0.85,0.7,2,0.75,4,103,1,2,2,3.2
1844,280000,1.0,1.0,4,1.0,4,111,1,2,2,2.8
1845,145000,1.0,0.5,4,0.4,3,105,2,2,3,3.0
1846,41000,0.7,0.4,5,0.4,3,78,1,2,4,2.8
1847,49000,1.0,0.5,16,0.4,4,93,1,4,10,2.8
1848,85000,1.0,1.0,16,0.9,2,60,1,4,4,2.8
1849,120000,1.0,1.0,9,1.0,3,90,1,4,2,2.8
1850,37000,0.85,0.6,9,0.45,3,75,1,4,8,2.8
1851,60000,1.0,0.7,8,0.75,1,50,1,3,1,2.8
1852,37500,0.85,0.7,5,0.75,1,30,1,2,2,2.8
1853,52000,0.85,0.7,16,0.7,2,62,1,4,7,2.8
1854,120000,1.0,1.0,13,1.0,2,63,1,3,13,2.8
1855,52000,0.85,0.5,9,0.45,3,78,1,4,9,2.8
1856,128000,0.7,1.0,18,1.0,3,91,2,1,6,3.0
1857,75000,1.0,1.0,4,0.9,3,76,1,2,3,3.2
1858,62000,0.7,0.6,16,0.4,4,105,1,1,5,3.2
1859,86000,1.0,0.7,5,0.65,4,102,1,2,5,2.8
1860,105000,1.0,0.7,5,0.8,3,54,1,2,2,2.8
1861,33000,0.7,0.4,9,0.45,2,64,1,4,5,2.8
1862,160000,1.0,1.0,16,1.0,2,80,1,1,5,3.0
1863,130000,1.0,1.0,3,1.0,2,56,1,2,2,3.2
1864,200000,1.0,1.0,13,1.0,3,135,1,1,12,3.2
1865,130000,1.0,0.7,14,0.75,3,85,1,1,13,3.0
1866,48000,1.0,0.6,9,0.45,2,70,1,4,6,2.8
1867,57000,1.0,0.7,9,0.7,2,66,1,4,5,2.8
1868,55000,0.85,1.0,5,0.85,2,66,1,2,2,2.8
1869,92000,0.85,1.0,5,1.0,3,79,1,2,4,2.8
1870,98000,0.85,1.0,8,0.85,4,111,1,4,4,2.8
1871,250000,1.0,1.0,7,0.9,4,148,2,1,5,3.2
1872,105000,0.7,1.0,6,0.9,3,81,1,1,5,2.8
1873,165000,1.0,1.0,23,0.9,2,90,1,1,6,2.8
1874,350000,0.7,1.0,8,1.0,4,145,3,1,5,3.0
1875,46000,0.85,0.4,9,0.4,4,81,1,4,9,2.8
1876,65000,0.85,1.0,10,0.9,2,72,1,4,10,2.8
1877,90000,0.85,0.4,4,0.5,3,98,1,2,2,2.8
1878,180000,0.85,1.0,9,0.7,5,100,4,4,2,3.0
1879,34600,0.85,0.4,9,0.45,3,73,1,4,7,2.8
1880,105000,1.0,1.0,5,0.95,3,70,1,2,5,3.0
1881,55000,1.0,0.5,4,0.4,3,74,1,2,4,2.6
1882,36000,1.0,0.4,4,0.5,2,60,1,2,4,2.8
1883,220000,1.0,1.0,5,1.0,4,130,1,2,2,3.2
1884,60000,1.0,1.0,5,0.7,2,53,1,2,4,3.0
1885,77000,1.0,0.7,5,0.8,3,70,1,2,3,2.8
1886,85000,1.0,1.0,4,0.95,2,60,1,2,4,3.2
1887,130000,1.0,1.0,5,1.0,2,60,1,2,2,2.8
1888,95000,0.85,1.0,6,1.0,3,86,1,2,4,3.0
1889,170000,1.0,0.7,11,0.7,3,96,1,1,6,3.2
1890,55000,0.85,0.5,14,0.4,3,86,1,4,7,2.8
1891,103000,0.7,0.7,11,0.75,4,108,2,1,9,3.0
1892,70000,0.7,0.7,18,0.75,2,63,1,2,8,3.0
1893,53000,0.85,0.7,9,0.75,2,64,1,4,8,2.8
1894,53000,1.0,1.0,9,0.9,2,41,1,4,7,2.8
1895,66000,1.0,0.6,9,0.52,3,73,1,4,6,2.8
1896,58000,0.85,0.5,9,0.4,4,107,1,4,6,2.8
1897,110000,1.0,1.0,9,1.0,3,90,1,3,2,2.8
1898,66000,1.0,0.7,7,0.75,3,77,1,2,1,2.8
1899,127000,0.7,1.0,15,1.0,3,112,2,1,4,3.2
1900,92000,1.0,1.0,9,1.0,3,95,1,4,9,3.0
1901,205000,0.7,1.0,15,1.0,3,130,2,1,9,3.2
1902,67000,0.85,0.4,4,0.4,2,61,1,2,2,3.2
1903,40000,0.7,1.0,3,0.9,1,41,1,1,2,2.8
1904,96000,1.0,0.7,3,0.8,3,108,1,2,2,2.8
1905,36500,1.0,0.4,5,0.5,2,51,1,3,3,2.8
1906,68000,1.0,1.0,14,0.9,2,64,1,3,8,2.8
1907,81600,0.7,1.0,9,0.9,3,107,1,1,9,3.0
1908,55000,0.85,0.5,5,0.5,4,98,1,2,5,2.8
1909,47000,0.85,0.4,9,0.45,3,77,1,4,5,2.8
1910,35500,1.0,0.4,11,0.4,1,48,1,4,2,2.8
1911,70000,0.7,1.0,5,0.9,2,67,2,2,2,3.0
1912,85000,1.0,0.7,5,0.75,2,70,1,2,5,3.0
1913,60000,1.0,0.4,9,0.4,3,76,1,4,6,2.8
1914,63000,1.0,1.0,5,0.9,2,35,1,2,4,2.8
